Student_ID;Sleep_Hours;Motivation_Level;Physical_Activity;Learning_Disabilities;Gender
5455;7;Low;3;Yes;Female
5456;8;High;3;No;Female
5457;6;Medium;3;No;Female
5458;6;Medium;4;No;Female
5459;9;Medium;4;No;Female
5460;6;Medium;5;No;Male
5461;8;Medium;2;Yes;Male
5462;8;Medium;3;No;Male
5463;7;Low;2;No;Male
5464;7;Medium;4;No;Male
5465;8;High;2;No;Male
5466;7;Low;3;No;Male
5467;4;Medium;3;No;Male
5468;9;Medium;3;No;Female
5469;6;Medium;4;No;Male
5470;7;Low;2;No;Male
5471;5;Low;4;No;Female
5472;6;Low;3;No;Male
5473;6;High;1;No;Male
5474;7;High;3;No;Male
5475;6;Low;3;Yes;Male
5476;10;Low;4;No;Male
5477;7;Medium;5;No;Male
5478;8;Medium;3;No;Male
5479;7;Medium;1;No;Female
5480;8;Medium;3;No;Male
5481;4;Medium;2;No;Female
5482;6;Low;3;No;Male
5483;6;Low;2;No;Male
5484;6;High;3;No;Female
5485;8;Medium;3;No;Male
5486;8;High;3;No;Female
5487;7;Medium;3;No;Male
5488;7;Medium;2;No;Female
5489;10;Medium;1;No;Male
5490;7;Low;1;No;Male
5491;4;Low;1;No;Female
5492;8;High;3;Yes;Female
5493;8;Low;3;No;Male
5494;9;Low;3;No;Female
5495;8;Medium;2;No;Male
5496;6;Medium;2;No;Male
5497;8;Low;2;No;Female
5498;7;Medium;3;No;Female
5499;9;Medium;3;No;Female
5500;9;High;4;No;Male
5501;7;High;3;No;Male
5502;8;High;6;No;Female
5503;9;High;4;No;Male
5504;7;Medium;2;No;Male
5505;10;High;2;No;Male
5506;9;Low;4;No;Male
5507;6;Medium;2;No;Male
5508;7;Medium;2;No;Male
5509;8;High;3;No;Female
5510;10;Medium;3;No;Female
5511;8;Low;3;No;Male
5512;7;High;1;Yes;Male
5513;9;Medium;2;No;Male
5514;7;Medium;4;No;Male
5515;6;Medium;5;No;Female
5516;8;Medium;3;Yes;Female
5517;6;Low;3;No;Female
5518;10;Low;3;No;Female
5519;7;High;4;No;Male
5520;8;Low;2;No;Male
5521;6;Medium;4;No;Female
5522;9;Medium;4;Yes;Female
5523;7;High;4;No;Male
5524;7;Medium;3;No;Male
5525;7;Medium;3;No;Female
5526;5;Low;4;No;Male
5527;7;Low;4;Yes;Female
5528;8;Medium;1;No;Female
5529;5;Low;3;No;Male
5530;9;Medium;2;No;Female
5531;7;Medium;3;No;Female
5532;7;High;3;No;Female
5533;4;Low;2;No;Male
5534;7;Medium;4;No;Male
5535;5;Medium;3;No;Male
5536;6;Low;3;No;Male
5537;5;Medium;3;No;Male
5538;6;Medium;3;No;Male
5539;7;Low;3;No;Female
5540;7;Medium;4;No;Male
5541;8;Low;3;No;Male
5542;4;High;3;No;Male
5543;7;Medium;4;No;Female
5544;7;Low;4;No;Female
5545;6;Low;2;No;Male
5546;6;Medium;2;No;Female
5547;9;Medium;2;No;Male
5548;10;Low;3;No;Male
5549;4;Low;4;No;Female
5550;6;High;1;No;Female
5551;5;Medium;2;No;Male
5552;7;Low;2;No;Female
5553;9;Low;3;No;Female
5554;8;Medium;4;No;Male
5555;7;Medium;2;No;Male
5556;7;Medium;4;No;Male
5557;7;Low;5;Yes;Male
5558;8;Medium;4;No;Male
5559;8;Medium;2;No;Female
5560;8;Medium;1;No;Male
5561;4;Medium;3;No;Female
5562;7;High;4;Yes;Male
5563;7;Medium;3;No;Male
5564;8;Medium;5;No;Male
5565;7;Medium;0;No;Male
5566;8;Medium;3;No;Male
5567;6;Medium;4;No;Female
5568;8;Medium;4;No;Female
5569;9;Medium;2;No;Male
5570;5;Low;3;No;Female
5571;5;Medium;4;No;Male
5572;8;Medium;3;No;Male
5573;7;Medium;3;No;Male
5574;9;Medium;2;No;Female
5575;7;Medium;2;No;Male
5576;8;Medium;4;Yes;Male
5577;6;High;3;No;Female
5578;8;Low;3;Yes;Female
5579;8;Low;3;No;Female
5580;6;Low;2;No;Female
5581;9;Medium;2;No;Female
5582;4;Low;3;No;Male
5583;7;Low;3;No;Female
5584;5;Medium;2;No;Female
5585;5;Medium;3;No;Male
5586;8;Medium;4;No;Male
5587;5;Medium;1;No;Male
5588;5;High;1;No;Male
5589;8;High;4;Yes;Female
5590;5;Low;2;Yes;Male
5591;9;Medium;2;No;Male
5592;8;Medium;4;No;Female
5593;6;Low;4;No;Male
5594;8;Low;2;No;Male
5595;4;Medium;3;No;Female
5596;8;Medium;2;No;Male
5597;5;Medium;2;No;Female
5598;6;Medium;3;No;Male
5599;6;High;3;No;Male
5600;9;Medium;3;No;Male
5601;6;High;2;No;Male
5602;7;Low;3;No;Female
5603;6;Medium;3;No;Female
5604;6;Medium;3;No;Female
5605;5;Low;2;No;Male
5606;7;Medium;2;No;Female
5607;7;Low;5;No;Female
5608;8;High;1;No;Male
5609;7;Medium;4;Yes;Female
5610;7;Medium;3;No;Male
5611;8;Medium;3;No;Male
5612;6;Medium;2;No;Female
5613;5;Medium;1;No;Female
5614;8;High;3;No;Male
5615;6;High;2;No;Male
5616;7;Medium;3;Yes;Female
5617;6;Medium;4;Yes;Female
5618;6;Medium;4;No;Male
5619;4;Low;3;No;Male
5620;8;High;4;No;Male
5621;4;High;3;No;Female
5622;9;Medium;1;No;Male
5623;9;Low;4;No;Male
5624;6;Low;2;No;Male
5625;9;Low;1;No;Female
5626;10;Low;3;No;Female
5627;7;High;1;No;Female
5628;8;High;3;No;Male
5629;7;Low;3;No;Male
5630;9;Medium;3;No;Female
5631;5;Low;3;No;Female
5632;7;Low;3;No;Female
5633;8;Low;5;Yes;Female
5634;8;Medium;3;No;Female
5635;7;Low;2;No;Female
5636;9;Medium;3;No;Female
5637;7;Medium;3;No;Female
5638;7;Low;2;No;Male
5639;8;Medium;1;No;Male
5640;7;High;2;Yes;Female
5641;7;Low;2;No;Male
5642;6;Medium;2;No;Female
5643;10;Medium;4;No;Male
5644;6;Medium;4;Yes;Male
5645;8;Low;3;Yes;Male
5646;10;Medium;3;No;Male
5647;5;Medium;3;No;Male
5648;8;Low;4;No;Male
5649;7;Medium;4;No;Female
5650;10;Medium;4;No;Male
5651;6;Medium;1;No;Male
5652;6;Low;5;No;Male
5653;7;Medium;2;No;Female
5654;6;Low;3;No;Female
5655;6;Medium;3;No;Female
5656;10;Medium;2;No;Male
5657;7;Medium;2;No;Male
5658;6;Medium;3;No;Female
5659;6;High;2;No;Female
5660;8;High;3;No;Male
5661;8;Low;3;Yes;Male
5662;6;Medium;2;No;Male
5663;5;Medium;3;No;Male
5664;7;High;4;No;Female
5665;7;High;2;No;Male
5666;6;Medium;4;No;Male
5667;9;Medium;1;No;Male
5668;8;Low;3;No;Female
5669;7;Low;4;No;Female
5670;6;Medium;4;No;Female
5671;10;Low;5;No;Male
5672;5;Low;3;No;Female
5673;6;High;3;No;Male
5674;6;High;1;No;Male
5675;7;Low;2;No;Male
5676;8;High;3;No;Female
5677;5;High;4;No;Male
5678;6;Medium;0;No;Female
5679;8;Medium;2;No;Male
5680;6;High;4;Yes;Male
5681;6;Low;4;No;Male
5682;7;High;2;No;Male
5683;6;Low;4;No;Male
5684;7;Medium;3;Yes;Male
5685;8;Medium;5;No;Male
5686;7;Medium;3;No;Male
5687;9;High;3;No;Male
5688;8;Low;4;No;Male
5689;7;Medium;3;No;Male
5690;7;High;4;No;Male
5691;10;High;2;No;Male
5692;6;High;2;No;Female
5693;7;Medium;4;Yes;Male
5694;6;Medium;2;No;Male
5695;8;Medium;4;No;Female
5696;10;Medium;3;Yes;Female
5697;7;Low;3;No;Female
5698;7;Low;4;No;Female
5699;7;Low;3;Yes;Male
5700;5;Medium;3;No;Male
5701;7;Medium;3;No;Female
5702;10;Low;3;No;Female
5703;8;Low;3;No;Female
5704;9;Medium;3;Yes;Female
5705;9;High;4;No;Male
5706;6;Medium;2;No;Male
5707;10;Medium;2;No;Female
5708;4;Low;4;No;Female
5709;7;Medium;2;No;Female
5710;4;Medium;5;No;Female
5711;4;Low;2;Yes;Male
5712;8;High;3;No;Male
5713;6;High;2;No;Female
5714;9;High;3;No;Male
5715;4;Medium;3;No;Male
5716;7;High;5;No;Male
5717;5;Medium;2;No;Male
5718;7;Medium;3;No;Male
5719;9;High;3;No;Female
5720;10;Low;3;No;Male
5721;8;Low;3;No;Male
5722;5;Low;2;No;Female
5723;5;Medium;2;No;Male
5724;7;Medium;3;No;Female
5725;6;Medium;3;Yes;Male
5726;8;Medium;3;No;Female
5727;10;High;4;No;Male
5728;6;High;4;No;Male
5729;6;Low;2;No;Female
5730;5;Medium;2;No;Female
5731;7;High;2;No;Male
5732;7;Medium;2;No;Female
5733;7;Medium;4;No;Male
5734;8;High;4;Yes;Female
5735;8;Medium;2;No;Male
5736;7;Medium;3;No;Male
5737;7;Medium;3;No;Male
5738;7;High;3;No;Male
5739;7;Low;4;No;Male
5740;6;Medium;4;No;Male
5741;5;High;2;No;Male
5742;7;Medium;2;No;Male
5743;6;Medium;1;No;Male
5744;8;Medium;4;No;Female
5745;7;Medium;3;No;Female
5746;7;Medium;4;No;Female
5747;8;Medium;1;Yes;Female
5748;5;Medium;4;No;Female
5749;10;Medium;2;No;Female
5750;4;Low;4;Yes;Male
5751;9;Medium;5;No;Male
5752;7;Medium;4;No;Male
5753;6;Medium;2;No;Male
5754;5;High;5;No;Female
5755;6;Low;3;No;Male
5756;7;Medium;2;No;Male
5757;7;Low;3;Yes;Female
5758;9;Medium;4;No;Male
5759;7;Medium;3;No;Male
5760;7;Medium;3;No;Male
5761;8;Low;2;No;Female
5762;7;High;4;No;Female
5763;7;Medium;3;No;Male
5764;7;Medium;2;Yes;Male
5765;8;Medium;2;No;Male
5766;6;Medium;5;No;Male
5767;6;High;3;No;Female
5768;8;Medium;3;No;Male
5769;5;Medium;2;No;Male
5770;7;High;4;No;Female
5771;6;Medium;3;No;Female
5772;8;Medium;3;Yes;Female
5773;9;Medium;3;No;Male
5774;6;Low;5;No;Male
5775;8;High;2;No;Male
5776;7;Low;2;Yes;Female
5777;6;Medium;3;No;Male
5778;7;Low;3;No;Female
5779;9;High;3;No;Female
5780;7;Low;2;No;Male
5781;9;Low;2;No;Male
5782;7;Low;1;No;Female
5783;5;Medium;3;No;Female
5784;7;Medium;1;No;Female
5785;5;Low;3;No;Male
5786;7;Low;3;No;Male
5787;6;Low;5;Yes;Female
5788;10;Medium;4;No;Female
5789;9;Low;5;No;Male
5790;7;Medium;3;No;Male
5791;9;Low;1;No;Female
5792;6;High;2;No;Male
5793;5;Medium;0;Yes;Female
5794;8;Medium;3;No;Male
5795;8;High;4;No;Female
5796;6;High;3;No;Female
5797;6;Medium;2;No;Male
5798;8;Medium;4;No;Female
5799;4;Low;4;No;Female
5800;8;Low;4;No;Female
5801;7;High;4;No;Male
5802;8;Medium;2;No;Female
5803;8;Medium;2;No;Female
5804;6;Medium;2;No;Male
5805;5;High;3;No;Female
5806;9;Medium;2;No;Male
5807;7;Low;4;No;Male
5808;7;Medium;3;No;Male
5809;8;Low;3;No;Male
5810;6;Medium;5;No;Female
5811;8;High;5;No;Female
5812;8;High;4;No;Male
5813;9;Low;4;No;Female
5814;9;Low;2;No;Male
5815;7;Medium;3;No;Male
5816;8;Medium;5;No;Male
5817;7;Low;3;No;Male
5818;7;Medium;3;No;Male
5819;5;Low;2;No;Female
5820;7;Medium;2;No;Male
5821;4;High;4;No;Male
5822;7;Medium;3;No;Male
5823;9;Low;3;No;Male
5824;8;High;3;No;Female
5825;7;Medium;3;No;Male
5826;7;Medium;3;No;Female
5827;6;Low;2;Yes;Male
5828;6;Low;3;No;Female
5829;8;Low;4;No;Male
5830;5;Medium;2;No;Female
5831;5;Medium;3;No;Male
5832;8;Medium;4;No;Male
5833;7;High;2;No;Female
5834;7;High;1;No;Female
5835;7;Medium;1;No;Male
5836;10;Medium;3;No;Female
5837;7;Medium;3;No;Female
5838;7;Medium;4;No;Male
5839;10;Low;4;No;Male
5840;7;Medium;4;No;Male
5841;10;Medium;3;No;Male
5842;4;High;2;No;Female
5843;5;Medium;4;Yes;Male
5844;6;Medium;3;No;Male
5845;8;Medium;2;No;Female
5846;10;Low;2;No;Male
5847;6;Medium;4;No;Female
5848;8;Medium;3;No;Female
5849;10;Low;3;No;Female
5850;9;Medium;3;No;Female
5851;6;Low;5;No;Male
5852;8;Medium;5;No;Male
5853;8;Low;3;No;Male
5854;6;Low;2;No;Male
5855;8;Low;3;No;Female
5856;6;Medium;6;Yes;Male
5857;7;Medium;3;No;Female
5858;5;Low;1;No;Female
5859;4;Medium;2;No;Male
5860;7;High;2;Yes;Male
5861;7;High;4;No;Male
5862;5;Medium;2;No;Female
5863;8;Medium;4;No;Female
5864;7;Medium;2;No;Male
5865;8;Low;3;No;Male
5866;8;High;2;No;Male
5867;9;Medium;1;Yes;Female
5868;8;Low;2;No;Male
5869;7;Low;4;No;Male
5870;7;Medium;2;No;Female
5871;10;Medium;3;No;Female
5872;8;Medium;1;No;Female
5873;7;Medium;3;No;Male
5874;7;Low;3;No;Female
5875;6;Medium;3;No;Male
5876;5;High;5;Yes;Male
5877;10;Low;2;No;Female
5878;8;Low;2;No;Male
5879;5;High;3;No;Male
5880;7;Low;2;No;Female
5881;9;Low;2;No;Male
5882;6;High;1;No;Female
5883;6;Low;4;No;Male
5884;8;Low;3;No;Male
5885;8;Low;4;No;Female
5886;6;High;3;No;Female
5887;6;Medium;3;No;Male
5888;8;Medium;4;No;Female
5889;5;Medium;4;No;Male
5890;6;Low;3;No;Female
5891;7;High;3;No;Male
5892;8;Medium;3;No;Female
5893;6;Low;1;No;Male
5894;8;High;3;No;Female
5895;9;High;2;Yes;Female
5896;6;Medium;4;No;Male
5897;10;High;3;No;Female
5898;9;Low;3;No;Male
5899;7;Medium;4;No;Male
5900;7;Low;3;No;Female
5901;6;Medium;2;No;Male
5902;9;High;3;No;Male
5903;7;Medium;1;No;Male
5904;5;Medium;5;Yes;Female
5905;4;Low;2;No;Male
5906;7;Medium;3;No;Male
5907;7;Low;3;No;Female
5908;6;Low;1;No;Female
5909;5;Medium;4;No;Female
5910;4;Medium;4;No;Female
5911;6;Medium;3;No;Female
5912;6;Medium;3;No;Male
5913;8;Medium;2;No;Male
5914;7;Medium;3;No;Female
5915;9;Low;3;Yes;Female
5916;8;Medium;3;No;Female
5917;8;Medium;3;Yes;Male
5918;8;Medium;5;No;Male
5919;5;High;4;No;Female
5920;6;Medium;0;Yes;Female
5921;10;High;2;No;Female
5922;4;High;3;No;Male
5923;7;Medium;2;No;Male
5924;8;Medium;2;Yes;Female
5925;4;Low;4;Yes;Female
5926;6;High;3;No;Male
5927;10;Low;4;No;Male
5928;7;Low;2;No;Female
5929;6;High;4;No;Female
5930;7;Medium;4;No;Male
5931;6;Low;3;No;Male
5932;10;High;4;No;Male
5933;6;Medium;3;No;Male
5934;6;Medium;4;No;Female
5935;5;Medium;3;No;Male
5936;7;Medium;2;No;Female
5937;7;Medium;3;No;Female
5938;9;Medium;2;Yes;Male
5939;5;Low;2;No;Male
5940;8;Medium;3;No;Male
5941;7;Medium;3;No;Male
5942;4;High;2;No;Male
5943;6;Medium;2;No;Female
5944;6;Low;4;No;Female
5945;10;Medium;4;No;Female
5946;8;Medium;2;No;Female
5947;7;Medium;1;No;Female
5948;4;Low;3;No;Female
5949;4;Medium;3;Yes;Male
5950;8;Low;3;No;Female
5951;8;Medium;4;No;Male
5952;6;Low;3;Yes;Male
5953;7;High;2;No;Male
5954;7;Medium;3;No;Female
5955;7;High;3;No;Female
5956;6;High;4;No;Female
5957;8;Medium;3;No;Female
5958;9;Medium;1;No;Male
5959;6;High;3;No;Female
5960;5;Low;2;No;Female
5961;6;Low;3;No;Female
5962;7;Medium;4;No;Male
5963;8;Low;2;No;Male
5964;8;Medium;5;No;Female
5965;8;Low;3;No;Male
5966;8;Low;1;No;Female
5967;7;Medium;3;No;Male
5968;9;Medium;1;No;Female
5969;7;Medium;4;No;Male
5970;8;Low;2;No;Female
5971;7;Medium;2;Yes;Male
5972;7;Low;4;No;Female
5973;7;Medium;3;No;Male
5974;9;High;3;No;Female
5975;7;Low;3;No;Female
5976;6;Low;3;No;Male
5977;6;Medium;4;No;Female
5978;8;Medium;2;No;Male
5979;6;Low;3;No;Male
5980;7;Low;2;No;Male
5981;7;Medium;2;No;Female
5982;6;High;2;No;Male
5983;5;High;3;No;Male
5984;5;Medium;2;No;Female
5985;6;High;2;No;Female
5986;5;Low;2;No;Male
5987;8;Low;2;No;Female
5988;10;Low;2;No;Female
5989;6;Medium;2;No;Male
5990;6;High;3;No;Female
5991;6;Low;2;No;Male
5992;8;Low;4;Yes;Female
5993;8;High;2;Yes;Male
5994;7;Medium;3;No;Female
5995;5;Medium;3;No;Male
5996;6;Medium;3;No;Female
5997;7;Low;2;No;Male
5998;7;Medium;5;No;Male
5999;7;Medium;4;Yes;Male
6000;8;Low;4;No;Female
6001;5;High;4;Yes;Male
6002;7;Low;3;No;Male
6003;7;Medium;3;No;Male
6004;6;Medium;2;No;Female
6005;6;Low;4;Yes;Male
6006;8;Low;4;No;Female
6007;5;Low;3;No;Male
6008;10;Medium;2;Yes;Male
6009;8;Low;3;No;Male
6010;7;High;3;No;Female
6011;7;Low;3;No;Male
6012;8;Medium;2;No;Male
6013;6;Low;1;No;Male
6014;6;Low;3;No;Female
6015;9;Low;2;No;Male
6016;6;High;3;No;Female
6017;7;Low;2;No;Male
6018;6;Medium;2;Yes;Male
6019;7;Low;2;No;Male
6020;8;Medium;3;No;Female
6021;10;High;4;No;Female
6022;6;Medium;3;No;Male
6023;5;Medium;3;No;Female
6024;7;Medium;4;No;Male
6025;6;High;3;No;Female
6026;7;Medium;3;No;Male
6027;8;Low;4;No;Male
6028;10;Low;3;No;Female
6029;6;Medium;3;No;Female
6030;4;Medium;4;No;Male
6031;7;Low;3;No;Male
6032;8;Medium;4;No;Male
6033;6;Medium;4;No;Female
6034;7;Medium;3;No;Male
6035;7;Medium;4;No;Female
6036;7;High;3;No;Male
6037;8;Low;4;No;Male
6038;7;Medium;2;No;Male
6039;8;Low;3;No;Male
6040;4;Low;2;No;Male
6041;6;High;4;No;Male
6042;6;Medium;2;No;Female
6043;5;Medium;3;No;Male
6044;7;Medium;3;No;Female
6045;6;Low;4;No;Male
6046;6;Medium;3;No;Female
6047;8;Medium;3;No;Female
6048;7;Medium;4;No;Female
6049;5;Low;3;No;Female
6050;6;Medium;3;No;Male
6051;8;Medium;1;No;Female
6052;7;High;3;No;Female
6053;9;Medium;3;No;Male
6054;8;Medium;3;No;Male
6055;6;Medium;4;No;Male
6056;9;Medium;3;No;Male
6057;9;Medium;2;Yes;Male
6058;4;Medium;4;No;Male
6059;7;Medium;3;No;Male
6060;6;Medium;2;No;Female
6061;7;Low;3;No;Male
6062;6;Medium;3;Yes;Female
6063;6;Medium;3;Yes;Male
6064;8;Medium;5;No;Male
6065;5;Medium;3;No;Male
6066;7;Medium;2;No;Male
6067;5;Medium;4;No;Male
6068;9;Medium;2;No;Female
6069;7;Medium;4;No;Male
6070;8;High;4;No;Female
6071;7;Medium;2;No;Male
6072;7;Medium;2;No;Male
6073;7;High;3;No;Female
6074;9;Low;4;No;Male
6075;6;Medium;4;No;Male
6076;4;Low;3;No;Male
6077;6;High;4;No;Male
6078;5;Medium;2;No;Male
6079;8;Medium;5;Yes;Male
6080;7;Low;2;No;Male
6081;8;Medium;2;No;Female
6082;7;Medium;4;No;Male
6083;7;High;3;No;Male
6084;7;Low;3;No;Female
6085;9;Low;1;No;Female
6086;7;High;2;No;Male
6087;9;Medium;4;No;Female
6088;9;Medium;2;No;Male
6089;7;Medium;1;No;Male
6090;7;High;3;No;Female
6091;6;Medium;5;No;Female
6092;9;Medium;2;No;Male
6093;6;Low;3;No;Female
6094;6;Medium;4;No;Female
6095;7;High;3;No;Male
6096;5;High;4;Yes;Male
6097;6;High;4;No;Male
6098;9;Medium;1;No;Female
6099;8;Medium;2;No;Male
6100;6;Medium;2;No;Female
6101;8;Medium;3;No;Male
6102;10;High;4;No;Male
6103;7;High;3;Yes;Female
6104;9;Low;2;No;Female
6105;8;High;3;No;Male
6106;7;High;1;No;Male
6107;7;Medium;3;Yes;Male
6108;8;High;4;No;Male
6109;6;Medium;2;No;Male
6110;4;Medium;3;No;Female
6111;6;Medium;3;No;Male
6112;4;Medium;0;Yes;Male
6113;6;Low;2;No;Male
6114;4;High;3;No;Female
6115;8;High;4;No;Male
6116;5;High;3;No;Female
6117;8;Low;4;No;Male
6118;8;Low;5;No;Male
6119;8;Medium;3;No;Male
6120;4;High;4;No;Male
6121;9;Medium;4;No;Female
6122;8;Medium;3;No;Male
6123;8;Medium;2;No;Female
6124;10;Low;3;No;Male
6125;8;Medium;2;No;Male
6126;5;Low;3;No;Male
6127;8;Low;3;No;Female
6128;5;Medium;3;No;Female
6129;7;Medium;3;No;Female
6130;6;Low;5;No;Male
6131;7;Medium;2;Yes;Female
6132;5;Low;2;No;Male
6133;5;Medium;4;No;Female
6134;6;Low;3;No;Female
6135;7;Low;4;No;Male
6136;6;Low;3;Yes;Male
6137;9;Medium;4;No;Female
6138;8;Low;3;No;Female
6139;8;Medium;3;No;Male
6140;6;Medium;3;No;Female
6141;5;High;2;No;Female
6142;7;High;4;No;Male
6143;10;High;4;No;Male
6144;7;Medium;3;No;Female
6145;9;Low;4;No;Male
6146;9;Medium;3;No;Male
6147;8;Medium;4;No;Male
6148;7;Medium;2;No;Female
6149;6;Medium;3;No;Female
6150;7;Medium;2;No;Male
6151;6;High;3;No;Female
6152;7;High;3;No;Female
6153;5;High;4;No;Male
6154;6;Low;4;No;Female
6155;8;High;1;Yes;Female
6156;6;Medium;3;No;Female
6157;6;Medium;3;No;Female
6158;6;Low;3;No;Male
6159;7;Medium;2;No;Male
6160;4;Medium;4;Yes;Male
6161;6;Low;2;Yes;Female
6162;8;Low;3;No;Female
6163;7;Medium;2;No;Male
6164;8;Medium;2;No;Male
6165;4;Low;3;No;Male
6166;6;Medium;4;No;Female
6167;7;Low;3;No;Male
6168;8;Medium;3;No;Female
6169;9;Low;3;No;Male
6170;8;High;3;No;Male
6171;6;Low;4;No;Male
6172;6;Medium;4;No;Female
6173;9;Low;3;No;Male
6174;6;Medium;3;No;Female
6175;5;Low;4;No;Male
6176;7;High;3;Yes;Male
6177;9;Low;1;No;Male
6178;6;Medium;3;No;Female
6179;6;Medium;4;No;Female
6180;6;Medium;3;No;Male
6181;8;Medium;0;No;Female
6182;7;Low;1;No;Male
6183;8;Medium;2;No;Male
6184;9;High;2;Yes;Male
6185;5;High;4;No;Female
6186;6;Medium;4;No;Male
6187;6;Medium;5;Yes;Male
6188;7;Low;4;No;Male
6189;8;Medium;3;No;Male
6190;6;Low;3;No;Male
6191;6;Low;2;Yes;Male
6192;8;Medium;1;No;Male
6193;8;Low;3;Yes;Female
6194;7;Low;1;No;Male
6195;4;Low;4;Yes;Male
6196;9;High;3;No;Male
6197;7;High;3;No;Male
6198;7;Medium;4;No;Female
6199;6;Low;3;No;Male
6200;6;Medium;1;No;Female
6201;6;Medium;3;No;Female
6202;4;Low;2;No;Female
6203;6;High;4;No;Male
6204;5;Medium;3;No;Male
6205;7;High;3;Yes;Female
6206;5;Medium;3;No;Female
6207;8;Medium;3;No;Male
6208;5;Medium;2;No;Male
6209;9;Low;2;No;Male
6210;8;High;2;Yes;Female
6211;5;Medium;3;No;Female
6212;7;Medium;4;No;Male
6213;6;Medium;2;Yes;Male
6214;8;Medium;5;No;Male
6215;10;Medium;4;No;Male
6216;9;Medium;2;No;Female
6217;6;High;3;Yes;Female
6218;7;High;2;No;Female
6219;9;Medium;2;No;Male
6220;8;Medium;1;No;Female
6221;9;Medium;0;No;Female
6222;8;Low;3;No;Female
6223;7;Medium;3;No;Female
6224;7;Medium;2;No;Male
6225;5;Low;3;Yes;Female
6226;6;High;3;No;Female
6227;6;Medium;4;No;Female
6228;6;Low;4;No;Male
6229;7;Low;3;No;Female
6230;7;High;3;No;Male
6231;7;Medium;4;No;Male
6232;8;High;2;No;Male
6233;6;Medium;4;No;Female
6234;8;Low;5;No;Male
6235;9;Medium;2;No;Male
6236;8;Low;2;Yes;Female
6237;6;High;3;No;Female
6238;8;Medium;3;No;Female
6239;8;High;5;No;Male
6240;8;Medium;2;No;Female
6241;9;Low;2;No;Male
6242;8;Medium;0;No;Male
6243;9;Medium;3;No;Male
6244;7;High;2;No;Female
6245;6;Medium;3;No;Male
6246;9;Medium;3;No;Male
6247;6;Low;5;No;Male
6248;10;Low;4;No;Male
6249;9;Medium;3;No;Female
6250;7;Medium;3;No;Female
6251;9;Medium;3;Yes;Male
6252;8;Medium;2;No;Male
6253;5;Low;2;No;Male
6254;6;Medium;3;No;Female
6255;7;Low;4;No;Male
6256;7;Medium;3;No;Male
6257;9;Low;3;No;Male
6258;7;Medium;3;No;Male
6259;5;Low;3;No;Male
6260;6;High;1;Yes;Male
6261;8;Medium;5;No;Male
6262;4;Medium;3;No;Male
6263;5;High;3;No;Female
6264;6;Low;3;No;Male
6265;8;Medium;1;No;Male
6266;7;High;3;No;Female
6267;8;Medium;1;No;Female
6268;7;Medium;2;No;Male
6269;7;Medium;4;No;Female
6270;6;Medium;3;No;Male
6271;8;Medium;3;Yes;Female
6272;5;Low;2;No;Female
6273;7;Medium;3;No;Male
6274;9;Medium;3;No;Male
6275;6;Medium;3;Yes;Male
6276;5;Medium;4;No;Female
6277;4;High;3;Yes;Female
6278;8;Medium;4;Yes;Female
6279;8;Medium;4;No;Male
6280;6;Low;3;Yes;Male
6281;5;Low;2;No;Female
6282;7;High;2;Yes;Male
6283;9;Medium;4;No;Male
6284;5;High;2;No;Male
6285;9;Medium;3;No;Female
6286;4;Medium;4;No;Female
6287;5;Medium;4;No;Female
6288;7;Medium;3;No;Male
6289;8;Medium;3;No;Female
6290;9;Low;4;No;Female
6291;8;High;4;No;Male
6292;9;Medium;3;No;Male
6293;7;Medium;1;No;Male
6294;6;Low;3;No;Female
6295;9;High;2;No;Male
6296;9;High;2;No;Male
6297;8;Medium;3;No;Male
6298;8;Medium;3;No;Female
6299;9;Medium;4;No;Male
6300;8;Medium;3;No;Male
6301;7;High;2;No;Male
6302;8;High;2;No;Male
6303;8;Medium;5;No;Male
6304;8;Medium;4;No;Male
6305;7;Medium;3;No;Female
6306;8;Medium;2;No;Female
6307;8;Medium;3;No;Female
6308;7;Low;4;No;Male
6309;6;Low;4;No;Female
6310;9;Medium;4;No;Male
6311;5;Low;4;No;Male
6312;6;Low;2;No;Female
6313;7;Medium;3;No;Female
6314;4;High;4;Yes;Male
6315;9;Medium;2;No;Female
6316;7;Medium;4;Yes;Female
6317;9;High;4;No;Female
6318;10;Low;3;No;Female
6319;7;Medium;3;No;Female
6320;9;High;3;No;Male
6321;5;Low;4;No;Male
6322;8;High;1;No;Female
6323;6;Medium;4;No;Male
6324;8;Low;2;No;Male
6325;8;High;2;No;Male
6326;7;Medium;2;No;Male
6327;8;Medium;3;No;Female
6328;8;Medium;3;No;Female
6329;7;Medium;2;No;Male
6330;10;Low;3;No;Female
6331;7;Medium;3;No;Female
6332;9;Medium;3;No;Male
6333;9;Medium;2;No;Female
6334;4;Medium;4;No;Male
6335;9;High;1;No;Male
6336;9;Low;3;No;Male
6337;7;High;4;No;Female
6338;8;Low;4;No;Male
6339;8;High;4;No;Female
6340;9;High;3;No;Female
6341;6;Medium;3;No;Male
6342;9;Medium;2;No;Male
6343;5;Medium;3;No;Male
6344;4;High;3;No;Male
6345;8;Low;3;Yes;Female
6346;9;Medium;2;Yes;Male
6347;7;Medium;3;No;Male
6348;4;High;3;No;Male
6349;5;Low;2;No;Female
6350;8;Medium;4;No;Female
6351;7;Medium;3;No;Female
6352;9;High;4;No;Female
