Family_ID;Student_ID;Parental_Involvement;Family_Income;Parental_Education_Level
4381;4381;Low;High;Postgraduate
4382;4382;High;Medium;High School
4383;4383;Medium;Medium;Postgraduate
4384;4384;Low;Low;High School
4385;4385;High;Medium;Postgraduate
4386;4386;High;Medium;Postgraduate
4387;4387;Medium;Medium;High School
4388;4388;Low;Low;College
4389;4389;Medium;Low;Postgraduate
4390;4390;High;High;High School
4391;4391;Medium;High;High School
4392;4392;Low;High;Postgraduate
4393;4393;Low;Medium;High School
4394;4394;High;High;High School
4395;4395;Medium;Low;High School
4396;4396;High;Medium;College
4397;4397;Medium;Low;High School
4398;4398;Medium;Medium;College
4399;4399;High;Low;College
4400;4400;Medium;Low;College
4401;4401;Medium;Low;Postgraduate
4402;4402;Low;Low;High School
4403;4403;Low;High;Postgraduate
4404;4404;High;Medium;High School
4405;4405;High;Medium;High School
4406;4406;Medium;High;Postgraduate
4407;4407;Low;Medium;High School
4408;4408;Medium;Medium;College
4409;4409;High;Medium;High School
4410;4410;Medium;Low;High School
4411;4411;High;Medium;Postgraduate
4412;4412;Medium;Medium;High School
4413;4413;High;Low;College
4414;4414;High;Low;College
4415;4415;Low;Medium;College
4416;4416;High;High;College
4417;4417;Low;Medium;College
4418;4418;Medium;Medium;High School
4419;4419;Medium;High;College
4420;4420;Medium;Low;High School
4421;4421;Medium;Low;Postgraduate
4422;4422;Medium;Medium;High School
4423;4423;Low;Low;High School
4424;4424;Low;Low;College
4425;4425;Medium;High;High School
4426;4426;Medium;Low;High School
4427;4427;Medium;Medium;College
4428;4428;Medium;Low;College
4429;4429;High;Low;College
4430;4430;Medium;Low;College
4431;4431;Low;Medium;College
4432;4432;Medium;Medium;Postgraduate
4433;4433;Medium;Low;High School
4434;4434;Medium;Low;College
4435;4435;Medium;Medium;College
4436;4436;Medium;Low;High School
4437;4437;Low;Low;College
4438;4438;Medium;High;High School
4439;4439;Medium;Low;Postgraduate
4440;4440;Medium;Medium;High School
4441;4441;Medium;Low;College
4442;4442;Medium;High;College
4443;4443;Medium;Medium;College
4444;4444;Low;Medium;Postgraduate
4445;4445;High;Medium;High School
4446;4446;High;Medium;High School
4447;4447;Medium;High;High School
4448;4448;Low;Low;High School
4449;4449;Low;Low;Postgraduate
4450;4450;Medium;Low;College
4451;4451;Medium;Medium;High School
4452;4452;Medium;Low;College
4453;4453;Medium;Medium;Postgraduate
4454;4454;Medium;Medium;High School
4455;4455;Medium;Low;College
4456;4456;Medium;Medium;High School
4457;4457;High;Medium;Postgraduate
4458;4458;Medium;Low;High School
4459;4459;Medium;Low;College
4460;4460;Low;Medium;High School
4461;4461;Medium;High;High School
4462;4462;Medium;Low;College
4463;4463;Medium;Medium;High School
4464;4464;Medium;High;High School
4465;4465;High;Low;Postgraduate
4466;4466;Low;Medium;College
4467;4467;Medium;Low;High School
4468;4468;High;Low;College
4469;4469;Medium;Low;Postgraduate
4470;4470;High;Medium;High School
4471;4471;High;Medium;College
4472;4472;Medium;Low;College
4473;4473;Medium;Low;High School
4474;4474;High;Medium;College
4475;4475;High;Low;College
4476;4476;Low;Medium;High School
4477;4477;Medium;Medium;High School
4478;4478;Medium;High;High School
4479;4479;High;Low;College
4480;4480;Medium;Medium;College
4481;4481;High;Low;Postgraduate
4482;4482;High;Low;High School
4483;4483;High;Medium;College
4484;4484;Medium;Low;College
4485;4485;Medium;Low;College
4486;4486;Low;Low;College
4487;4487;Medium;Low;College
4488;4488;Medium;Low;Postgraduate
4489;4489;Medium;High;High School
4490;4490;Medium;Medium;High School
4491;4491;Medium;Low;College
4492;4492;High;Low;College
4493;4493;Medium;Medium;High School
4494;4494;Low;Low;Postgraduate
4495;4495;Medium;Low;College
4496;4496;High;Low;High School
4497;4497;High;Low;High School
4498;4498;Medium;High;College
4499;4499;Medium;Medium;College
4500;4500;High;Medium;High School
4501;4501;Low;Medium;High School
4502;4502;Medium;Low;High School
4503;4503;Medium;Medium;High School
4504;4504;Medium;Medium;College
4505;4505;Medium;Medium;Postgraduate
4506;4506;Low;Low;College
4507;4507;Medium;Medium;College
4508;4508;Low;Medium;Postgraduate
4509;4509;Medium;Low;High School
4510;4510;Medium;Low;Postgraduate
4511;4511;Medium;Medium;Postgraduate
4512;4512;Low;Low;College
4513;4513;Medium;Medium;High School
4514;4514;Medium;Medium;Postgraduate
4515;4515;Medium;Medium;College
4516;4516;Medium;Medium;High School
4517;4517;Medium;Low;High School
4518;4518;Low;Medium;College
4519;4519;Low;High;High School
4520;4520;Medium;Low;College
4521;4521;Medium;Medium;College
4522;4522;Medium;Medium;College
4523;4523;High;Low;Postgraduate
4524;4524;High;High;High School
4525;4525;High;Medium;High School
4526;4526;Medium;High;College
4527;4527;Medium;Medium;High School
4528;4528;High;Low;High School
4529;4529;Medium;Medium;College
4530;4530;Medium;Medium;Postgraduate
4531;4531;Low;Low;Postgraduate
4532;4532;High;Medium;Postgraduate
4533;4533;Medium;Medium;High School
4534;4534;Medium;Low;College
4535;4535;Medium;High;College
4536;4536;Medium;Medium;High School
4537;4537;High;Medium;High School
4538;4538;Medium;Low;Postgraduate
4539;4539;Medium;High;High School
4540;4540;Medium;Medium;College
4541;4541;High;Low;High School
4542;4542;High;Medium;High School
4543;4543;High;Medium;Postgraduate
4544;4544;High;Low;High School
4545;4545;Low;High;College
4546;4546;High;High;College
4547;4547;Medium;Low;Postgraduate
4548;4548;High;Medium;College
4549;4549;Medium;Low;College
4550;4550;Medium;Low;
4551;4551;Medium;Low;College
4552;4552;Low;Low;High School
4553;4553;Medium;Medium;High School
4554;4554;Medium;Medium;High School
4555;4555;Low;Low;High School
4556;4556;High;Low;Postgraduate
4557;4557;High;Low;High School
4558;4558;High;Medium;College
4559;4559;High;Medium;High School
4560;4560;Medium;Low;Postgraduate
4561;4561;Medium;Low;College
4562;4562;Low;Low;College
4563;4563;High;Medium;High School
4564;4564;High;Medium;High School
4565;4565;High;Medium;High School
4566;4566;High;Medium;High School
4567;4567;Medium;Medium;High School
4568;4568;Medium;Medium;High School
4569;4569;High;Medium;High School
4570;4570;Medium;Low;High School
4571;4571;Medium;High;High School
4572;4572;Medium;Low;High School
4573;4573;Medium;High;College
4574;4574;High;High;Postgraduate
4575;4575;Medium;High;High School
4576;4576;Medium;Low;Postgraduate
4577;4577;Medium;Low;College
4578;4578;Medium;High;College
4579;4579;High;High;Postgraduate
4580;4580;Low;Medium;Postgraduate
4581;4581;Low;Medium;College
4582;4582;Low;High;Postgraduate
4583;4583;High;Low;High School
4584;4584;Medium;High;High School
4585;4585;High;Low;High School
4586;4586;Medium;Low;High School
4587;4587;Medium;Medium;High School
4588;4588;High;Medium;Postgraduate
4589;4589;Low;Medium;College
4590;4590;Medium;Low;College
4591;4591;Medium;Low;College
4592;4592;Medium;Medium;High School
4593;4593;Medium;Low;High School
4594;4594;Low;Medium;College
4595;4595;Low;High;College
4596;4596;Medium;High;College
4597;4597;High;Low;High School
4598;4598;Low;Low;High School
4599;4599;Medium;Low;College
4600;4600;Low;Medium;College
4601;4601;Medium;Medium;High School
4602;4602;Medium;Low;College
4603;4603;High;Low;College
4604;4604;High;Medium;Postgraduate
4605;4605;Medium;Low;College
4606;4606;Low;High;High School
4607;4607;Low;Medium;Postgraduate
4608;4608;High;Low;High School
4609;4609;Medium;Low;Postgraduate
4610;4610;Low;Low;College
4611;4611;Low;High;High School
4612;4612;Medium;Medium;High School
4613;4613;Medium;Low;High School
4614;4614;High;High;High School
4615;4615;Medium;Low;College
4616;4616;Medium;Medium;College
4617;4617;Medium;Medium;Postgraduate
4618;4618;Medium;High;High School
4619;4619;Medium;High;High School
4620;4620;High;Medium;
4621;4621;Medium;Low;Postgraduate
4622;4622;Medium;High;Postgraduate
4623;4623;High;High;High School
4624;4624;Low;Medium;Postgraduate
4625;4625;Medium;High;High School
4626;4626;Medium;Medium;High School
4627;4627;High;Low;High School
4628;4628;Low;Low;College
4629;4629;Medium;Medium;Postgraduate
4630;4630;Low;Medium;College
4631;4631;Low;High;
4632;4632;High;High;College
4633;4633;Medium;Low;College
4634;4634;High;High;College
4635;4635;Medium;High;High School
4636;4636;Medium;Medium;High School
4637;4637;High;High;High School
4638;4638;Medium;Low;High School
4639;4639;Low;Medium;College
4640;4640;Medium;Medium;High School
4641;4641;Medium;Low;High School
4642;4642;Medium;Low;High School
4643;4643;High;Low;College
4644;4644;High;High;High School
4645;4645;High;Medium;Postgraduate
4646;4646;High;Low;College
4647;4647;Medium;High;High School
4648;4648;Medium;High;High School
4649;4649;Medium;Low;High School
4650;4650;High;Medium;College
4651;4651;Medium;Low;High School
4652;4652;Medium;Medium;Postgraduate
4653;4653;Low;High;High School
4654;4654;Medium;Low;High School
4655;4655;Medium;Medium;High School
4656;4656;Medium;Medium;College
4657;4657;High;Medium;Postgraduate
4658;4658;Low;Low;Postgraduate
4659;4659;High;Low;High School
4660;4660;Low;Medium;Postgraduate
4661;4661;High;Medium;High School
4662;4662;Medium;Medium;Postgraduate
4663;4663;High;Low;High School
4664;4664;Low;Medium;High School
4665;4665;Medium;High;Postgraduate
4666;4666;High;Low;High School
4667;4667;Low;Low;Postgraduate
4668;4668;Low;Low;Postgraduate
4669;4669;Medium;Medium;High School
4670;4670;Low;Medium;College
4671;4671;Low;Low;High School
4672;4672;Medium;Medium;High School
4673;4673;Medium;High;High School
4674;4674;Medium;Medium;Postgraduate
4675;4675;High;Medium;College
4676;4676;Medium;High;College
4677;4677;Low;Medium;Postgraduate
4678;4678;Medium;High;College
4679;4679;Medium;Low;Postgraduate
4680;4680;Medium;Low;High School
4681;4681;Medium;High;High School
4682;4682;High;Medium;High School
4683;4683;High;Low;High School
4684;4684;Low;Low;College
4685;4685;Medium;High;High School
4686;4686;Medium;Medium;College
4687;4687;High;Medium;High School
4688;4688;High;Medium;High School
4689;4689;Medium;Low;High School
4690;4690;Medium;Low;College
4691;4691;Medium;Low;College
4692;4692;Medium;Low;High School
4693;4693;Medium;High;High School
4694;4694;Medium;Medium;High School
4695;4695;Medium;Low;High School
4696;4696;Medium;Medium;High School
4697;4697;Medium;Medium;High School
4698;4698;High;Medium;High School
4699;4699;Medium;Medium;College
4700;4700;Medium;Low;Postgraduate
4701;4701;High;Low;College
4702;4702;Medium;Low;High School
4703;4703;Low;Low;College
4704;4704;Low;Low;High School
4705;4705;Medium;Medium;
4706;4706;Low;High;College
4707;4707;High;High;High School
4708;4708;Medium;Medium;High School
4709;4709;Low;Low;College
4710;4710;High;High;High School
4711;4711;Medium;High;High School
4712;4712;Medium;Medium;High School
4713;4713;Medium;Medium;High School
4714;4714;Low;Low;High School
4715;4715;Medium;High;Postgraduate
4716;4716;High;Low;Postgraduate
4717;4717;Low;Low;High School
4718;4718;Medium;Medium;College
4719;4719;High;Low;High School
4720;4720;Medium;Medium;High School
4721;4721;Medium;Medium;High School
4722;4722;High;High;Postgraduate
4723;4723;High;Medium;High School
4724;4724;Medium;Medium;College
4725;4725;High;Medium;High School
4726;4726;Medium;Low;College
4727;4727;High;High;Postgraduate
4728;4728;High;Medium;High School
4729;4729;Medium;Medium;Postgraduate
4730;4730;Medium;High;College
4731;4731;Medium;High;College
4732;4732;High;High;High School
4733;4733;High;Low;Postgraduate
4734;4734;Low;High;High School
4735;4735;High;High;College
4736;4736;High;Medium;Postgraduate
4737;4737;High;Medium;College
4738;4738;High;High;College
4739;4739;Low;Low;High School
4740;4740;Medium;Low;High School
4741;4741;High;Medium;College
4742;4742;High;High;High School
4743;4743;Medium;Low;Postgraduate
4744;4744;Medium;Medium;High School
4745;4745;High;Medium;College
4746;4746;High;Medium;High School
4747;4747;Medium;High;High School
4748;4748;Low;Low;High School
4749;4749;High;Low;High School
4750;4750;High;High;Postgraduate
4751;4751;High;High;Postgraduate
4752;4752;High;Low;College
4753;4753;Medium;Medium;High School
4754;4754;High;Medium;College
4755;4755;High;Medium;High School
4756;4756;Medium;High;High School
4757;4757;High;Medium;Postgraduate
4758;4758;High;Medium;High School
4759;4759;High;Low;College
4760;4760;Medium;Low;Postgraduate
4761;4761;Medium;High;College
4762;4762;Medium;Medium;College
4763;4763;Medium;Low;High School
4764;4764;Medium;Low;Postgraduate
4765;4765;Medium;Medium;High School
4766;4766;Medium;Low;College
4767;4767;High;Low;High School
4768;4768;Medium;Medium;High School
4769;4769;Medium;Low;Postgraduate
4770;4770;Medium;High;High School
4771;4771;Low;High;Postgraduate
4772;4772;High;Medium;Postgraduate
4773;4773;Medium;Medium;Postgraduate
4774;4774;Medium;High;
4775;4775;Medium;Low;High School
4776;4776;Medium;High;College
4777;4777;Medium;Medium;High School
4778;4778;Low;Low;Postgraduate
4779;4779;Medium;Low;High School
4780;4780;Medium;Medium;College
4781;4781;High;High;High School
4782;4782;Medium;Low;College
4783;4783;Medium;Medium;High School
4784;4784;Low;Low;High School
4785;4785;Medium;Low;College
4786;4786;Medium;Low;High School
4787;4787;Low;High;Postgraduate
4788;4788;Medium;Low;
4789;4789;Medium;Medium;Postgraduate
4790;4790;Medium;Low;High School
4791;4791;Medium;Medium;High School
4792;4792;High;Medium;College
4793;4793;Medium;Low;High School
4794;4794;Medium;Low;High School
4795;4795;High;Low;Postgraduate
4796;4796;Medium;Low;High School
4797;4797;Medium;Low;High School
4798;4798;Medium;High;College
4799;4799;Low;High;Postgraduate
4800;4800;Medium;Medium;High School
4801;4801;High;Low;Postgraduate
4802;4802;Medium;Low;College
4803;4803;Medium;Medium;College
4804;4804;Medium;Low;High School
4805;4805;Medium;Medium;College
4806;4806;Medium;Medium;High School
4807;4807;Medium;High;High School
4808;4808;Medium;Low;High School
4809;4809;Medium;Low;College
4810;4810;High;Medium;High School
4811;4811;Medium;High;High School
4812;4812;Medium;High;Postgraduate
4813;4813;Medium;Low;High School
4814;4814;Medium;Medium;High School
4815;4815;Medium;Medium;College
4816;4816;High;Medium;Postgraduate
4817;4817;Medium;Low;High School
4818;4818;Medium;Low;College
4819;4819;High;Low;High School
4820;4820;Low;Low;College
4821;4821;High;Low;Postgraduate
4822;4822;Medium;Medium;High School
4823;4823;Medium;Medium;College
4824;4824;High;High;College
4825;4825;High;Medium;College
4826;4826;Medium;Medium;Postgraduate
4827;4827;Medium;Low;High School
4828;4828;Medium;Medium;High School
4829;4829;Low;High;College
4830;4830;High;Medium;College
4831;4831;Low;Medium;College
4832;4832;Medium;Medium;College
4833;4833;High;Medium;High School
4834;4834;High;Medium;High School
4835;4835;Medium;Low;High School
4836;4836;High;Medium;High School
4837;4837;Medium;Low;Postgraduate
4838;4838;High;Low;High School
4839;4839;Medium;High;High School
4840;4840;High;Medium;College
4841;4841;Low;Medium;High School
4842;4842;Medium;Medium;High School
4843;4843;Medium;Low;Postgraduate
4844;4844;High;Medium;Postgraduate
4845;4845;High;Low;College
4846;4846;Medium;High;High School
4847;4847;Low;Medium;Postgraduate
4848;4848;Medium;Low;Postgraduate
4849;4849;Medium;Medium;Postgraduate
4850;4850;Medium;Low;
4851;4851;Medium;Medium;High School
4852;4852;Medium;Medium;High School
4853;4853;Medium;Medium;High School
4854;4854;High;High;College
4855;4855;Medium;Low;High School
4856;4856;Medium;Low;College
4857;4857;Medium;Medium;High School
4858;4858;Medium;Medium;High School
4859;4859;Medium;High;High School
4860;4860;Medium;Medium;Postgraduate
4861;4861;Low;Medium;College
4862;4862;Medium;Medium;High School
4863;4863;Medium;Low;College
4864;4864;Low;Low;College
