AF_ID;Student_ID;Hours_Studied;Access_to_Resources;Extracurricular_Activities;Internet_Access;Peer_Influence
3867;3867;22;Medium;Yes;Yes;Positive
3868;3868;30;Medium;Yes;Yes;Neutral
3869;3869;21;Low;Yes;Yes;Positive
3870;3870;26;Medium;No;Yes;Positive
3871;3871;12;High;No;Yes;Neutral
3872;3872;21;Medium;Yes;Yes;Positive
3873;3873;13;Medium;Yes;Yes;Positive
3874;3874;11;Medium;Yes;Yes;Positive
3875;3875;16;High;No;Yes;Positive
3876;3876;27;Low;Yes;Yes;Negative
3877;3877;26;Medium;Yes;Yes;Neutral
3878;3878;21;High;No;Yes;Neutral
3879;3879;11;Low;Yes;Yes;Positive
3880;3880;19;Medium;Yes;Yes;Positive
3881;3881;22;Medium;Yes;Yes;Negative
3882;3882;21;Medium;No;Yes;Neutral
3883;3883;9;Medium;No;Yes;Neutral
3884;3884;15;High;Yes;Yes;Positive
3885;3885;20;Low;Yes;Yes;Positive
3886;3886;23;Medium;Yes;Yes;Positive
3887;3887;7;Medium;Yes;Yes;Neutral
3888;3888;19;Medium;Yes;Yes;Neutral
3889;3889;21;Medium;Yes;Yes;Negative
3890;3890;25;High;No;Yes;Neutral
3891;3891;24;High;No;Yes;Positive
3892;3892;23;Medium;No;Yes;Neutral
3893;3893;15;Medium;No;Yes;Neutral
3894;3894;9;Low;No;Yes;Positive
3895;3895;18;High;No;Yes;Positive
3896;3896;26;Medium;No;Yes;Neutral
3897;3897;28;Medium;Yes;Yes;Positive
3898;3898;24;High;Yes;No;Negative
3899;3899;23;Medium;Yes;Yes;Negative
3900;3900;22;Low;No;No;Positive
3901;3901;17;Medium;Yes;Yes;Neutral
3902;3902;19;Medium;Yes;Yes;Positive
3903;3903;30;High;No;Yes;Neutral
3904;3904;14;Medium;Yes;Yes;Neutral
3905;3905;30;Low;No;Yes;Positive
3906;3906;18;Medium;Yes;Yes;Negative
3907;3907;28;High;No;Yes;Positive
3908;3908;12;High;No;No;Positive
3909;3909;24;Low;No;Yes;Positive
3910;3910;16;Low;Yes;Yes;Negative
3911;3911;12;Medium;No;Yes;Neutral
3912;3912;21;Medium;Yes;Yes;Neutral
3913;3913;26;Low;Yes;Yes;Negative
3914;3914;15;Medium;Yes;Yes;Neutral
3915;3915;11;High;No;Yes;Neutral
3916;3916;19;Medium;Yes;Yes;Negative
3917;3917;19;Medium;Yes;No;Neutral
3918;3918;23;High;Yes;Yes;Positive
3919;3919;26;Medium;Yes;Yes;Negative
3920;3920;20;Medium;Yes;Yes;Positive
3921;3921;31;Medium;Yes;Yes;Negative
3922;3922;21;Medium;No;Yes;Negative
3923;3923;18;High;Yes;Yes;Positive
3924;3924;10;Medium;Yes;Yes;Positive
3925;3925;18;Low;No;Yes;Negative
3926;3926;18;High;Yes;Yes;Positive
3927;3927;26;Medium;Yes;Yes;Negative
3928;3928;23;Medium;Yes;Yes;Positive
3929;3929;13;Medium;No;Yes;Positive
3930;3930;21;High;No;Yes;Neutral
3931;3931;24;Medium;Yes;Yes;Positive
3932;3932;29;Medium;Yes;Yes;Positive
3933;3933;25;Medium;Yes;Yes;Neutral
3934;3934;25;High;Yes;Yes;Positive
3935;3935;20;High;Yes;No;Positive
3936;3936;22;Low;No;Yes;Neutral
3937;3937;27;High;Yes;Yes;Neutral
3938;3938;12;High;No;Yes;Neutral
3939;3939;18;Medium;Yes;Yes;Positive
3940;3940;15;Medium;No;Yes;Neutral
3941;3941;22;Medium;Yes;Yes;Positive
3942;3942;27;Medium;No;Yes;Positive
3943;3943;16;High;No;No;Positive
3944;3944;6;Low;No;Yes;Neutral
3945;3945;18;Medium;Yes;Yes;Positive
3946;3946;25;Low;Yes;Yes;Positive
3947;3947;23;High;No;Yes;Neutral
3948;3948;23;Medium;No;Yes;Neutral
3949;3949;18;Medium;Yes;Yes;Neutral
3950;3950;12;High;Yes;Yes;Neutral
3951;3951;23;High;Yes;Yes;Negative
3952;3952;15;High;No;No;Positive
3953;3953;33;Low;No;Yes;Negative
3954;3954;23;Medium;No;Yes;Negative
3955;3955;17;High;Yes;Yes;Neutral
3956;3956;16;Medium;Yes;Yes;Positive
3957;3957;19;Medium;No;No;Negative
3958;3958;19;Medium;Yes;Yes;Positive
3959;3959;27;High;Yes;Yes;Neutral
3960;3960;21;Medium;Yes;Yes;Neutral
3961;3961;16;Medium;Yes;Yes;Positive
3962;3962;31;Medium;No;Yes;Neutral
3963;3963;20;Medium;Yes;Yes;Neutral
3964;3964;25;High;Yes;Yes;Neutral
3965;3965;16;Medium;Yes;Yes;Positive
3966;3966;22;Medium;No;Yes;Positive
3967;3967;22;Low;Yes;Yes;Positive
3968;3968;9;Medium;No;Yes;Positive
3969;3969;32;High;Yes;Yes;Neutral
3970;3970;28;High;Yes;Yes;Positive
3971;3971;18;Medium;Yes;Yes;Positive
3972;3972;13;Low;No;Yes;Neutral
3973;3973;22;Medium;Yes;Yes;Positive
3974;3974;21;Medium;No;Yes;Positive
3975;3975;22;Medium;No;Yes;Positive
3976;3976;21;Medium;Yes;Yes;Neutral
3977;3977;23;High;No;Yes;Neutral
3978;3978;29;High;Yes;Yes;Positive
3979;3979;23;Medium;Yes;Yes;Positive
3980;3980;14;High;Yes;Yes;Negative
3981;3981;28;High;No;Yes;Positive
3982;3982;30;Medium;Yes;Yes;Neutral
3983;3983;39;High;Yes;Yes;Negative
3984;3984;13;High;Yes;Yes;Neutral
3985;3985;21;Medium;Yes;Yes;Neutral
3986;3986;8;High;No;Yes;Negative
3987;3987;23;Medium;Yes;Yes;Positive
3988;3988;17;Medium;No;Yes;Positive
3989;3989;32;Medium;No;Yes;Neutral
3990;3990;15;High;No;Yes;Neutral
3991;3991;10;Low;Yes;Yes;Negative
3992;3992;17;Medium;Yes;Yes;Positive
3993;3993;8;Medium;Yes;Yes;Negative
3994;3994;25;Medium;Yes;Yes;Negative
3995;3995;8;Medium;Yes;Yes;Positive
3996;3996;20;Medium;Yes;Yes;Positive
3997;3997;8;Medium;No;Yes;Negative
3998;3998;18;High;Yes;Yes;Negative
3999;3999;30;Medium;Yes;Yes;Positive
4000;4000;22;High;No;Yes;Positive
4001;4001;15;Medium;Yes;Yes;Neutral
4002;4002;20;Medium;Yes;Yes;Positive
4003;4003;20;High;Yes;Yes;Positive
4004;4004;23;Medium;Yes;Yes;Positive
4005;4005;12;High;Yes;Yes;Positive
4006;4006;24;Low;Yes;Yes;Positive
4007;4007;4;Medium;Yes;Yes;Neutral
4008;4008;16;Medium;Yes;Yes;Neutral
4009;4009;17;Medium;Yes;Yes;Neutral
4010;4010;24;Medium;No;No;Positive
4011;4011;20;Low;Yes;Yes;Neutral
4012;4012;12;Medium;Yes;Yes;Negative
4013;4013;14;Medium;No;Yes;Neutral
4014;4014;21;Medium;No;Yes;Negative
4015;4015;20;Medium;Yes;Yes;Neutral
4016;4016;17;Medium;No;Yes;Negative
4017;4017;17;Medium;No;Yes;Neutral
4018;4018;24;High;Yes;Yes;Neutral
4019;4019;17;Medium;No;No;Positive
4020;4020;19;Medium;Yes;Yes;Neutral
4021;4021;33;Medium;No;Yes;Positive
4022;4022;11;Medium;Yes;Yes;Positive
4023;4023;9;Medium;Yes;Yes;Neutral
4024;4024;25;Medium;No;Yes;Neutral
4025;4025;16;Medium;Yes;Yes;Neutral
4026;4026;18;Medium;Yes;Yes;Neutral
4027;4027;15;Medium;No;Yes;Negative
4028;4028;18;Low;Yes;Yes;Negative
4029;4029;30;Medium;No;Yes;Negative
4030;4030;25;Low;Yes;Yes;Negative
4031;4031;25;Medium;No;Yes;Neutral
4032;4032;12;Low;Yes;Yes;Positive
4033;4033;13;Medium;Yes;Yes;Positive
4034;4034;3;Medium;Yes;Yes;Negative
4035;4035;15;Medium;No;Yes;Positive
4036;4036;26;High;Yes;Yes;Negative
4037;4037;23;Medium;Yes;Yes;Positive
4038;4038;19;Medium;Yes;Yes;Positive
4039;4039;20;Medium;Yes;Yes;Positive
4040;4040;16;Low;Yes;Yes;Neutral
4041;4041;21;Low;No;Yes;Neutral
4042;4042;25;Low;Yes;Yes;Negative
4043;4043;10;Low;Yes;Yes;Negative
4044;4044;22;Medium;No;Yes;Neutral
4045;4045;26;Medium;No;Yes;Neutral
4046;4046;18;Low;No;Yes;Negative
4047;4047;24;High;No;No;Negative
4048;4048;37;High;Yes;Yes;Positive
4049;4049;19;High;No;Yes;Negative
4050;4050;22;Low;Yes;Yes;Positive
4051;4051;16;High;No;Yes;Negative
4052;4052;21;High;Yes;Yes;Positive
4053;4053;23;High;Yes;No;Positive
4054;4054;21;Medium;No;Yes;Neutral
4055;4055;14;High;No;Yes;Negative
4056;4056;21;Low;No;Yes;Positive
4057;4057;29;Low;Yes;Yes;Positive
4058;4058;23;Low;Yes;Yes;Neutral
4059;4059;26;High;No;Yes;Negative
4060;4060;19;Low;Yes;Yes;Neutral
4061;4061;24;Low;No;Yes;Neutral
4062;4062;22;High;Yes;Yes;Positive
4063;4063;14;Low;Yes;Yes;Neutral
4064;4064;22;High;No;Yes;Positive
4065;4065;14;High;No;Yes;Positive
4066;4066;16;Low;No;Yes;Positive
4067;4067;21;Low;Yes;Yes;Positive
4068;4068;22;Medium;No;Yes;Positive
4069;4069;13;High;No;Yes;Negative
4070;4070;26;High;No;Yes;Negative
4071;4071;23;Medium;No;Yes;Positive
4072;4072;16;Medium;No;Yes;Negative
4073;4073;11;Medium;Yes;Yes;Negative
4074;4074;19;High;Yes;Yes;Positive
4075;4075;17;Medium;No;Yes;Neutral
4076;4076;21;Low;No;Yes;Positive
4077;4077;18;High;Yes;Yes;Neutral
4078;4078;8;Medium;No;Yes;Positive
4079;4079;18;Low;No;Yes;Negative
4080;4080;18;High;Yes;Yes;Negative
4081;4081;24;Medium;Yes;Yes;Positive
4082;4082;16;Medium;No;Yes;Neutral
4083;4083;30;Medium;Yes;Yes;Positive
4084;4084;9;Medium;Yes;Yes;Positive
4085;4085;28;Medium;No;Yes;Positive
4086;4086;19;High;No;Yes;Positive
4087;4087;25;Medium;Yes;Yes;Negative
4088;4088;20;Medium;No;Yes;Negative
4089;4089;27;Medium;Yes;No;Neutral
4090;4090;18;Medium;Yes;Yes;Positive
4091;4091;13;Low;No;Yes;Positive
4092;4092;29;Medium;No;Yes;Neutral
4093;4093;19;Medium;Yes;Yes;Positive
4094;4094;21;Medium;Yes;Yes;Negative
4095;4095;27;Medium;No;Yes;Positive
4096;4096;14;High;No;Yes;Positive
4097;4097;24;Low;Yes;Yes;Positive
4098;4098;16;Medium;Yes;Yes;Neutral
4099;4099;19;Medium;Yes;Yes;Neutral
4100;4100;20;Medium;Yes;Yes;Positive
4101;4101;11;Medium;Yes;Yes;Negative
4102;4102;15;Low;Yes;No;Positive
4103;4103;28;Medium;Yes;Yes;Positive
4104;4104;25;Medium;Yes;Yes;Neutral
4105;4105;20;Medium;Yes;Yes;Neutral
4106;4106;21;Medium;Yes;Yes;Neutral
4107;4107;18;Medium;No;Yes;Neutral
4108;4108;28;High;Yes;Yes;Negative
4109;4109;19;Medium;No;Yes;Neutral
4110;4110;21;Low;No;Yes;Negative
4111;4111;27;Medium;Yes;Yes;Negative
4112;4112;15;Low;Yes;Yes;Neutral
4113;4113;29;High;No;No;Neutral
4114;4114;11;High;Yes;Yes;Neutral
4115;4115;30;Low;Yes;Yes;Negative
4116;4116;18;Medium;No;No;Negative
4117;4117;19;High;Yes;Yes;Neutral
4118;4118;9;High;No;Yes;Negative
4119;4119;17;Medium;No;Yes;Neutral
4120;4120;14;Medium;Yes;Yes;Neutral
4121;4121;16;Medium;Yes;Yes;Negative
4122;4122;19;High;Yes;Yes;Positive
4123;4123;26;High;No;Yes;Neutral
4124;4124;21;Medium;Yes;Yes;Neutral
4125;4125;22;Low;Yes;Yes;Positive
4126;4126;13;High;Yes;Yes;Neutral
4127;4127;15;High;Yes;Yes;Neutral
4128;4128;31;Low;Yes;Yes;Neutral
4129;4129;16;Low;Yes;Yes;Neutral
4130;4130;30;Medium;Yes;Yes;Positive
4131;4131;19;Medium;No;Yes;Neutral
4132;4132;20;Medium;No;Yes;Positive
4133;4133;26;Low;No;Yes;Negative
4134;4134;28;High;Yes;Yes;Positive
4135;4135;19;High;Yes;Yes;Neutral
4136;4136;18;Low;No;Yes;Neutral
4137;4137;20;High;Yes;Yes;Positive
4138;4138;22;Medium;Yes;Yes;Neutral
4139;4139;25;Medium;Yes;Yes;Positive
4140;4140;20;High;Yes;Yes;Positive
4141;4141;24;Medium;Yes;Yes;Positive
4142;4142;30;High;Yes;Yes;Positive
4143;4143;22;Medium;Yes;Yes;Neutral
4144;4144;22;Medium;No;Yes;Negative
4145;4145;11;Medium;Yes;Yes;Neutral
4146;4146;4;Medium;No;Yes;Neutral
4147;4147;22;Medium;No;Yes;Positive
4148;4148;19;High;No;Yes;Positive
4149;4149;17;Medium;No;Yes;Neutral
4150;4150;21;Low;Yes;Yes;Positive
4151;4151;20;Low;No;Yes;Neutral
4152;4152;27;High;No;Yes;Negative
4153;4153;21;Medium;Yes;Yes;Positive
4154;4154;16;Medium;Yes;Yes;Neutral
4155;4155;26;High;Yes;Yes;Negative
4156;4156;19;High;Yes;Yes;Neutral
4157;4157;23;High;No;Yes;Neutral
4158;4158;17;Low;Yes;Yes;Neutral
4159;4159;16;Medium;Yes;Yes;Negative
4160;4160;21;High;No;Yes;Neutral
4161;4161;20;High;Yes;Yes;Neutral
4162;4162;23;High;No;No;Neutral
4163;4163;18;Medium;No;Yes;Positive
4164;4164;9;High;No;Yes;Positive
4165;4165;17;Low;No;Yes;Neutral
4166;4166;25;Medium;No;Yes;Neutral
4167;4167;18;Medium;No;Yes;Positive
4168;4168;19;High;Yes;Yes;Neutral
4169;4169;26;Low;Yes;Yes;Neutral
4170;4170;16;Medium;Yes;Yes;Neutral
4171;4171;11;High;No;Yes;Neutral
4172;4172;19;Medium;No;Yes;Neutral
4173;4173;17;Medium;Yes;Yes;Positive
4174;4174;14;High;No;Yes;Positive
4175;4175;19;High;No;Yes;Positive
4176;4176;23;Medium;No;Yes;Negative
4177;4177;20;High;Yes;Yes;Neutral
4178;4178;22;Medium;Yes;Yes;Negative
4179;4179;31;High;Yes;Yes;Negative
4180;4180;18;High;Yes;Yes;Positive
4181;4181;22;Medium;Yes;Yes;Negative
4182;4182;17;High;No;Yes;Neutral
4183;4183;15;Low;Yes;Yes;Negative
4184;4184;16;Low;Yes;Yes;Negative
4185;4185;17;High;No;Yes;Positive
4186;4186;22;Low;Yes;Yes;Neutral
4187;4187;34;Low;No;Yes;Neutral
4188;4188;16;Medium;No;Yes;Negative
4189;4189;18;Low;No;Yes;Positive
4190;4190;20;High;No;No;Neutral
4191;4191;22;High;No;Yes;Neutral
4192;4192;22;Medium;Yes;Yes;Positive
4193;4193;28;Medium;Yes;Yes;Positive
4194;4194;5;Medium;Yes;No;Neutral
4195;4195;6;Medium;Yes;No;Neutral
4196;4196;17;Medium;Yes;Yes;Positive
4197;4197;27;Low;Yes;Yes;Positive
4198;4198;11;Medium;No;Yes;Neutral
4199;4199;2;Medium;No;Yes;Neutral
4200;4200;23;High;Yes;Yes;Positive
4201;4201;21;High;Yes;No;Positive
4202;4202;13;High;No;Yes;Neutral
4203;4203;14;Medium;No;Yes;Positive
4204;4204;14;High;Yes;Yes;Positive
4205;4205;21;High;Yes;Yes;Neutral
4206;4206;16;High;Yes;Yes;Positive
4207;4207;23;Low;Yes;Yes;Neutral
4208;4208;3;Medium;No;Yes;Positive
4209;4209;15;Medium;Yes;Yes;Negative
4210;4210;13;Medium;Yes;Yes;Neutral
4211;4211;18;High;Yes;Yes;Negative
4212;4212;17;Medium;No;Yes;Neutral
4213;4213;25;Medium;Yes;Yes;Negative
4214;4214;9;Medium;Yes;Yes;Neutral
4215;4215;20;Medium;No;Yes;Positive
4216;4216;23;High;No;Yes;Neutral
4217;4217;31;Medium;No;No;Positive
4218;4218;17;Medium;Yes;Yes;Neutral
4219;4219;22;Medium;No;Yes;Neutral
4220;4220;9;Low;Yes;Yes;Positive
4221;4221;6;High;Yes;Yes;Positive
4222;4222;25;High;Yes;Yes;Neutral
4223;4223;20;Medium;Yes;Yes;Positive
4224;4224;27;High;Yes;Yes;Negative
4225;4225;12;Medium;No;Yes;Neutral
4226;4226;23;Medium;Yes;Yes;Neutral
4227;4227;31;High;No;Yes;Positive
4228;4228;23;Medium;No;No;Negative
4229;4229;22;Medium;No;Yes;Neutral
4230;4230;20;Low;No;Yes;Positive
4231;4231;11;High;No;Yes;Neutral
4232;4232;28;High;No;Yes;Positive
4233;4233;16;Medium;No;Yes;Neutral
4234;4234;23;Medium;Yes;Yes;Positive
4235;4235;11;Medium;Yes;Yes;Positive
4236;4236;13;High;Yes;Yes;Negative
4237;4237;29;Low;No;Yes;Neutral
4238;4238;18;High;Yes;Yes;Positive
4239;4239;29;High;Yes;Yes;Neutral
4240;4240;20;Medium;Yes;Yes;Positive
4241;4241;9;Low;No;Yes;Neutral
4242;4242;25;Medium;No;Yes;Positive
4243;4243;16;Low;No;Yes;Positive
4244;4244;24;Medium;No;Yes;Positive
4245;4245;20;Low;Yes;Yes;Positive
4246;4246;11;Medium;Yes;Yes;Neutral
4247;4247;21;Medium;Yes;Yes;Positive
4248;4248;33;High;Yes;Yes;Positive
4249;4249;23;High;Yes;Yes;Neutral
4250;4250;20;High;No;Yes;Negative
4251;4251;26;Medium;Yes;Yes;Neutral
4252;4252;21;Low;Yes;Yes;Neutral
4253;4253;21;Medium;No;Yes;Positive
4254;4254;13;Low;Yes;Yes;Positive
4255;4255;21;Low;Yes;Yes;Neutral
4256;4256;26;Medium;Yes;Yes;Negative
4257;4257;15;Medium;Yes;Yes;Positive
4258;4258;29;Low;No;Yes;Negative
4259;4259;19;Medium;Yes;Yes;Positive
4260;4260;15;Medium;No;Yes;Negative
4261;4261;26;Medium;No;Yes;Neutral
4262;4262;18;High;Yes;Yes;Positive
4263;4263;25;Low;Yes;Yes;Positive
4264;4264;18;Medium;No;No;Negative
4265;4265;20;Low;Yes;Yes;Positive
4266;4266;23;Low;Yes;No;Positive
4267;4267;22;High;No;Yes;Positive
4268;4268;8;Medium;Yes;Yes;Neutral
4269;4269;13;High;No;Yes;Positive
4270;4270;26;Medium;Yes;Yes;Neutral
4271;4271;19;Medium;Yes;Yes;Negative
4272;4272;17;High;No;Yes;Positive
4273;4273;12;High;Yes;No;Neutral
4274;4274;14;Low;Yes;Yes;Neutral
4275;4275;8;High;No;Yes;Neutral
4276;4276;19;Medium;Yes;Yes;Positive
4277;4277;16;Medium;Yes;Yes;Neutral
4278;4278;14;Medium;Yes;Yes;Positive
4279;4279;20;High;Yes;Yes;Positive
4280;4280;22;Low;No;Yes;Positive
4281;4281;33;High;Yes;Yes;Positive
4282;4282;11;Medium;No;Yes;Positive
4283;4283;27;Medium;Yes;Yes;Positive
4284;4284;26;High;No;Yes;Positive
4285;4285;15;Medium;Yes;Yes;Neutral
4286;4286;21;Low;No;Yes;Neutral
4287;4287;17;Medium;No;Yes;Negative
4288;4288;21;High;Yes;Yes;Negative
4289;4289;29;Medium;Yes;Yes;Positive
4290;4290;24;Low;Yes;Yes;Negative
4291;4291;23;Medium;No;Yes;Neutral
4292;4292;17;High;No;Yes;Negative
4293;4293;11;Medium;No;Yes;Positive
4294;4294;19;High;No;No;Positive
4295;4295;27;High;Yes;Yes;Neutral
4296;4296;11;Low;Yes;Yes;Positive
4297;4297;14;Medium;No;Yes;Neutral
4298;4298;21;Medium;Yes;Yes;Positive
4299;4299;14;Low;Yes;Yes;Neutral
4300;4300;15;Medium;Yes;Yes;Neutral
4301;4301;17;High;Yes;Yes;Positive
4302;4302;12;Low;Yes;Yes;Neutral
4303;4303;14;Medium;No;Yes;Positive
4304;4304;24;Medium;Yes;Yes;Negative
4305;4305;12;Low;Yes;Yes;Negative
4306;4306;10;Medium;Yes;Yes;Neutral
4307;4307;16;High;No;No;Positive
4308;4308;24;Low;Yes;Yes;Negative
4309;4309;19;Low;Yes;Yes;Neutral
4310;4310;17;High;No;Yes;Positive
4311;4311;20;Medium;Yes;Yes;Neutral
4312;4312;10;High;Yes;Yes;Neutral
4313;4313;23;Medium;Yes;Yes;Neutral
4314;4314;22;High;Yes;Yes;Neutral
4315;4315;18;Medium;Yes;No;Positive
4316;4316;26;Medium;No;Yes;Positive
4317;4317;13;Low;Yes;Yes;Negative
4318;4318;27;Medium;No;Yes;Neutral
4319;4319;21;High;No;Yes;Neutral
4320;4320;18;Medium;Yes;No;Neutral
4321;4321;20;Low;Yes;Yes;Positive
4322;4322;19;Medium;No;Yes;Positive
4323;4323;27;Medium;Yes;Yes;Positive
4324;4324;14;Medium;No;Yes;Negative
4325;4325;15;Medium;No;Yes;Neutral
4326;4326;26;Medium;Yes;Yes;Positive
4327;4327;16;Medium;Yes;Yes;Neutral
4328;4328;25;High;Yes;Yes;Negative
4329;4329;30;Medium;Yes;Yes;Neutral
4330;4330;18;Medium;Yes;Yes;Positive
4331;4331;24;Medium;No;Yes;Positive
4332;4332;13;High;Yes;Yes;Positive
4333;4333;25;Low;No;Yes;Neutral
4334;4334;21;Medium;Yes;Yes;Negative
4335;4335;23;Medium;No;Yes;Positive
4336;4336;16;Medium;No;No;Neutral
4337;4337;10;Medium;No;Yes;Positive
4338;4338;23;High;Yes;Yes;Negative
4339;4339;8;Low;Yes;Yes;Neutral
4340;4340;18;Medium;Yes;Yes;Positive
4341;4341;26;High;Yes;Yes;Positive
4342;4342;21;Medium;No;Yes;Neutral
4343;4343;32;Low;Yes;No;Neutral
4344;4344;26;Medium;No;Yes;Negative
4345;4345;16;High;No;No;Neutral
4346;4346;20;Low;Yes;Yes;Positive
4347;4347;20;Low;Yes;Yes;Negative
4348;4348;11;Medium;Yes;Yes;Negative
4349;4349;14;Medium;Yes;Yes;Positive
4350;4350;17;Medium;No;Yes;Negative
4351;4351;8;High;No;Yes;Positive
4352;4352;20;Low;Yes;Yes;Neutral
4353;4353;19;High;Yes;Yes;Neutral
4354;4354;10;Medium;Yes;Yes;Negative
4355;4355;22;High;Yes;Yes;Positive
4356;4356;24;High;Yes;Yes;Positive
4357;4357;21;Medium;No;Yes;Neutral
4358;4358;18;Medium;Yes;Yes;Neutral
4359;4359;24;High;Yes;Yes;Negative
4360;4360;24;Medium;Yes;Yes;Positive
4361;4361;22;Medium;No;Yes;Neutral
4362;4362;15;High;Yes;Yes;Neutral
4363;4363;22;Medium;Yes;Yes;Neutral
4364;4364;27;Low;Yes;Yes;Negative
4365;4365;16;High;Yes;Yes;Positive
4366;4366;33;Medium;Yes;Yes;Positive
4367;4367;17;Low;No;Yes;Neutral
4368;4368;20;Low;Yes;Yes;Neutral
4369;4369;16;Medium;No;Yes;Neutral
4370;4370;21;High;No;Yes;Neutral
4371;4371;10;High;No;Yes;Positive
4372;4372;17;Medium;Yes;Yes;Positive
4373;4373;13;High;No;Yes;Positive
4374;4374;21;Medium;No;Yes;Neutral
4375;4375;26;Medium;Yes;Yes;Negative
4376;4376;24;Medium;No;Yes;Positive
4377;4377;6;Medium;Yes;Yes;Positive
4378;4378;32;Medium;Yes;Yes;Negative
4379;4379;22;Low;Yes;Yes;Positive
4380;4380;15;Low;No;Yes;Positive
4381;4381;21;Medium;No;Yes;Neutral
4382;4382;21;High;No;Yes;Positive
4383;4383;16;High;Yes;Yes;Neutral
4384;4384;21;High;Yes;Yes;Neutral
4385;4385;16;Medium;Yes;Yes;Positive
4386;4386;18;Medium;No;Yes;Positive
4387;4387;16;Medium;Yes;Yes;Positive
4388;4388;11;Medium;Yes;Yes;Positive
4389;4389;21;Low;No;Yes;Negative
4390;4390;24;Medium;No;Yes;Positive
4391;4391;23;Low;No;Yes;Positive
4392;4392;25;High;Yes;Yes;Positive
4393;4393;22;Medium;No;No;Neutral
4394;4394;17;Medium;No;Yes;Negative
4395;4395;25;Medium;No;Yes;Positive
4396;4396;12;Medium;No;Yes;Positive
4397;4397;15;Medium;No;Yes;Neutral
4398;4398;14;Medium;Yes;Yes;Neutral
4399;4399;26;High;Yes;No;Positive
4400;4400;26;Medium;No;Yes;Positive
4401;4401;23;Medium;Yes;Yes;Neutral
4402;4402;26;Medium;Yes;Yes;Neutral
4403;4403;15;Medium;No;Yes;Neutral
4404;4404;22;Medium;Yes;Yes;Positive
4405;4405;19;Medium;Yes;Yes;Negative
4406;4406;25;Medium;Yes;Yes;Neutral
4407;4407;19;High;Yes;Yes;Neutral
4408;4408;18;Medium;No;No;Positive
4409;4409;23;Low;No;Yes;Neutral
4410;4410;25;Medium;No;Yes;Neutral
4411;4411;16;Low;No;Yes;Neutral
4412;4412;20;Medium;Yes;Yes;Positive
4413;4413;14;Medium;Yes;Yes;Positive
4414;4414;5;High;No;Yes;Positive
4415;4415;21;Medium;No;Yes;Neutral
4416;4416;24;Low;Yes;Yes;Negative
4417;4417;22;Medium;No;Yes;Neutral
4418;4418;8;High;No;Yes;Negative
4419;4419;18;Medium;Yes;Yes;Positive
4420;4420;7;Medium;Yes;No;Positive
4421;4421;28;Medium;Yes;Yes;Neutral
4422;4422;13;Medium;Yes;Yes;Negative
4423;4423;28;Low;No;Yes;Negative
4424;4424;26;Medium;No;Yes;Positive
4425;4425;15;Medium;No;Yes;Neutral
4426;4426;13;High;No;Yes;Neutral
4427;4427;22;Low;No;Yes;Negative
4428;4428;15;Medium;Yes;No;Neutral
4429;4429;21;Medium;No;Yes;Neutral
4430;4430;17;Medium;No;Yes;Neutral
4431;4431;9;Medium;No;Yes;Neutral
4432;4432;7;High;Yes;Yes;Negative
4433;4433;21;Medium;Yes;Yes;Positive
4434;4434;17;High;Yes;Yes;Positive
4435;4435;17;Low;No;No;Neutral
4436;4436;24;High;Yes;Yes;Positive
4437;4437;27;Medium;Yes;Yes;Neutral
4438;4438;18;Low;No;Yes;Positive
4439;4439;18;Medium;Yes;Yes;Negative
4440;4440;23;Low;Yes;Yes;Neutral
4441;4441;12;Medium;No;Yes;Neutral
4442;4442;21;Medium;Yes;Yes;Neutral
4443;4443;23;High;Yes;Yes;Positive
4444;4444;24;High;Yes;Yes;Positive
4445;4445;8;High;Yes;Yes;Positive
4446;4446;15;Medium;Yes;Yes;Neutral
4447;4447;15;High;No;Yes;Neutral
4448;4448;21;Medium;Yes;Yes;Negative
4449;4449;23;Medium;Yes;Yes;Neutral
4450;4450;29;Medium;Yes;Yes;Positive
4451;4451;17;Low;Yes;Yes;Negative
4452;4452;17;Low;Yes;Yes;Neutral
4453;4453;27;Medium;Yes;Yes;Positive
4454;4454;22;Low;Yes;Yes;Negative
4455;4455;28;High;Yes;Yes;Negative
4456;4456;22;High;Yes;Yes;Neutral
4457;4457;13;Low;Yes;Yes;Negative
4458;4458;12;Medium;No;Yes;Positive
4459;4459;11;High;Yes;Yes;Negative
4460;4460;24;Medium;Yes;Yes;Negative
4461;4461;27;High;Yes;Yes;Neutral
4462;4462;31;High;Yes;Yes;Neutral
4463;4463;25;Low;Yes;Yes;Positive
4464;4464;27;Low;Yes;Yes;Positive
4465;4465;17;High;No;Yes;Negative
4466;4466;13;High;No;Yes;Positive
4467;4467;25;Medium;Yes;Yes;Positive
4468;4468;23;Low;Yes;Yes;Neutral
4469;4469;21;Medium;Yes;Yes;Positive
4470;4470;22;Medium;No;Yes;Neutral
4471;4471;22;High;Yes;Yes;Negative
4472;4472;28;High;Yes;Yes;Positive
4473;4473;28;Medium;Yes;Yes;Positive
4474;4474;23;Medium;No;Yes;Neutral
4475;4475;25;High;Yes;Yes;Neutral
4476;4476;23;Medium;Yes;No;Negative
4477;4477;17;Low;No;Yes;Neutral
4478;4478;25;Medium;Yes;Yes;Positive
4479;4479;12;Medium;Yes;Yes;Negative
4480;4480;26;High;No;Yes;Neutral
